-179.321102;-45.545432;243f2a94-ee4e-487a-9902-ed3b64a6bd69;Type45
178.172192;-45.651126;a8661080-9095-46af-bf61-b0bf34d00cf3;Type46
179.21498;-42.103869;9a9546a2-6ec8-496a-97ca-9c921200acbf;Type47
174.0869;-46.138535;5ad858f0-079f-41e9-a97d-c3b52bdcfa60;Type48
174.446802;-43.534118;876e7a09-b614-40eb-b3f2-7da6614e6efd;Type49
174.900884;-45.915931;6760300b-655a-454b-b2e0-f956d007c56e;Type50
-179.692591;-43.745131;d20948b2-4135-434d-9ab4-6f8d65f222e7;Type51
-179.116103;-42.771978;77b2d72e-f472-4af4-bc46-8e84193e092f;Type52
-179.901691;-38.057253;e7ba70d3-69f1-496f-aa7c-826358f112d1;Type53
178.890869;-42.797179;9939909c-29f8-4e28-9d24-2c1fd77dd2f9;Type54
179.153999;-44.244245;d5ebd068-4468-4c5c-8e62-3e70e9e4b1e5;Type55
179.285474;-47.873663;c28855e0-3a0e-40c5-9e69-41a47664ea3d;Type56
175.597628;-40.537244;55aef6a6-c6a2-4cf4-8551-89c9747901ad;Type57
175.773697;-42.879354;c9fa536f-f21f-4383-a117-091c7dbe6412;Type58
-179.803489;-44.756187;ca607b6e-6f68-41d8-92ca-667ee96889b3;Type59
175.214604;-42.03343;dc5f61b6-94cd-4b13-a3d4-d1961d703d23;Type60
174.279008;-42.684494;a568859c-8148-440e-b6d8-35937f7f22fd;Type61
177.543664;-38.358934;6ba870f6-9e42-4195-83c1-c7f7a0b60613;Type62
172.975846;-42.328261;3c82cd6c-369c-4bf4-8add-f294cf1df172;Type63
172.470448;-40.63117;3e03c4f5-c9df-4053-8586-8480ecb858b3;Type64
173.21979;-38.720326;0e9089ce-20cf-4a41-9651-fac635071fd8;Type65
175.487856;-45.062617;0d66db99-5253-400a-9712-7eb283e53ac8;Type66
174.343779;-39.438412;8f969007-c6eb-4fcf-97ad-6a2b32ad4e3f;Type67
179.05044;-46.863607;3354dcd9-4817-4de3-bbfa-296aeac54555;Type68
176.772022;-46.478949;586db54f-6018-40e9-978a-fda6a64e377f;Type69
172.48496;-43.732959;c9e2f4ca-2b41-4b09-870d-21355faf5158;Type70
177.954123;-45.758775;7cc90164-1c23-4993-9509-8d4ba7e1afc2;Type71
177.300569;-39.973902;08d7556c-ba42-4048-838c-97e93664e11c;Type72
177.0634;-39.447439;52e285cf-b348-4f1f-a124-89dc4e614662;Type73
174.298503;-39.290564;b37c4c07-7b26-4275-b0c4-ea062b5c3adf;Type74
-179.912232;-45.905666;5607d89b-74b2-4a39-a560-880f9fce9a42;Type75
178.269371;-39.156914;6bd531bf-c17c-4ec5-b7b3-5c0c5d273287;Type76
-179.130535;-41.519768;0aeafc13-ef48-4de2-ad28-00473ca83bb3;Type77
173.975861;-40.414622;ace37972-b700-4e98-880d-ba3996d30a1b;Type78
-178.315642;-39.333656;0aad7dc8-b077-4683-b3f7-8879542f9f76;Type79
-179.033099;-44.787842;16859e99-3c61-4e72-80b0-6a28e5b6f632;Type80
176.732373;-47.270521;f91270f5-2532-4076-8bef-de4bb31b5361;Type81
174.535965;-40.388805;46aef8a7-d584-40fe-b61a-6db5cee4e203;Type82
178.638481;-43.783384;0cba59db-c8fe-4062-9ae7-63f6fb28c218;Type83
177.118978;-39.276114;07989786-1a47-44e3-9fda-8d7092ad53a5;Type84
-179.929795;-45.538765;add4d4bb-729a-43a1-a45c-d944dac86ba0;Type85
-179.528208;-45.747353;cc911aed-9d61-465c-9ff2-da52e846e49b;Type86
177.48161;-44.07053;c54a7f67-8612-4e2b-b2f2-05705d7b5262;Type87
-178.638617;-47.026621;b7892f51-fc22-44e3-bbae-b0a2e6608fcc;Type88
176.340497;-43.74709;e00755b3-915e-4d12-b455-b3ca50bc8804;Type89
172.608339;-41.008897;485c2c0d-9c9a-49e4-a7d9-6b3360b4a3bf;Type90
177.070327;-45.73359;46ab50b1-79d4-450b-bd41-3d543a65e973;Type91
173.191906;-39.623886;993a6ac0-b4c0-4600-b8c5-b8b8b8c62e9b;Type92
178.668012;-45.623297;1aa28e0b-9df3-413b-803b-eddaa41faccc;Type93
-178.307876;-40.992376;b8a2c7dd-2744-4843-97ef-6ee97d1b658d;Type94
-178.839468;-43.241599;83721ba4-14a8-461b-8fa3-979e3eb1d766;Type95
173.836693;-39.615903;333388f0-8e43-4edb-a951-ead57334d4e1;Type96
177.30014;-46.440137;94e071b5-1d62-41b0-8d58-dd9bfa0d8058;Type97
179.508853;-38.244519;1dc630c0-6075-4108-b925-943e225f1473;Type98
177.490133;-39.657071;5f828264-33ac-4e4c-be5e-1cf6886f6ea5;Type99
173.91408;-46.916047;22d1a204-f536-4123-8613-028946e41932;Type100
175.590458;-41.660486;162f8c81-4346-4e91-8cc8-3d6ebab52cf5;Type101
176.024129;-38.162732;455ee6a0-e713-42e4-a340-e5b168b22c8d;Type102
172.371295;-42.164879;7d7be20b-9dcf-4207-a0f8-17764b7e3bb7;Type103
172.998622;-45.6601;49f3ee5f-91f2-483d-aadf-3f91b73fdcbe;Type104
-179.776005;-40.103914;685b588c-8f5d-483f-aead-6842a1a24324;Type105
176.325847;-40.277049;9c42ea93-0b99-4c2e-bd48-c966a410d099;Type106
174.603819;-45.306745;4dc17aaf-5fd0-4dcb-90e0-3d5f691407b9;Type107
177.659152;-41.299509;1235f616-a208-43ff-90ed-ec01c742751c;Type108
178.419288;-41.643741;d352c3e2-2166-47ac-ad61-a403c2c6e529;Type109
179.548604;-47.840738;d2b53a07-cf08-42ef-8da3-a97deea81da6;Type110
-178.968238;-38.369142;bc8ed2c8-25ef-4484-8ec4-db9aa1bea6b9;Type111
175.300703;-47.639423;9e679101-8ce7-4a47-8239-65a6bea557dd;Type112
172.415954;-38.313891;70d1d304-801c-4ab1-a20f-577233e33f00;Type113
-179.370669;-41.088072;21c9b162-c150-474c-a16e-796b18b5352d;Type114
175.464526;-42.273871;06b51618-37b1-462d-8098-d35623172ce8;Type115
-179.237222;-46.981546;50a3f632-5242-40cc-b6d9-8986af3649e5;Type116
177.077023;-44.743457;59979e35-3c29-48c3-ad96-5f679e14fc54;Type117
-179.324048;-43.731175;6e6e8b7a-3e90-43d9-8000-fcde1e7be9e9;Type118
176.351985;-42.76694;e580b67b-ce6c-4e50-9836-62a0873bdf94;Type119
174.005409;-42.643215;e407a3a3-8f38-42a6-91c9-18982e7e8c83;Type120
178.009001;-43.671889;cc5cd0ad-32ca-4dec-89eb-05d2b2ad1639;Type121
178.534406;-46.203962;990a374a-fb5b-4974-9d61-6f59b8c6ef0d;Type122
176.05825;-46.562418;803f9cdd-af1b-4638-a541-5a9d79570d3b;Type123
-179.043956;-38.856562;0a73db5c-464a-4664-9e7e-f9b08303b661;Type124
176.096329;-39.400352;5996c990-afd8-4858-b373-18c2a960d69a;Type125
173.92364;-46.847407;a7622e1b-7dbc-47a1-9445-4d2eded6b4ad;Type126
175.535349;-42.669129;27f2d392-4ea7-4bb6-89ce-97db1de28b25;Type127
179.307752;-45.716778;50a17a26-e6ef-4763-aa80-0e3f081f376d;Type128
178.536565;-44.770119;9b94bdf2-4668-4cbc-a92f-93895969c14a;Type129
177.419168;-43.66198;d7acadde-591e-4b0b-bb50-73d27e11acc0;Type130
175.71057;-44.540634;f3cad81b-1ba0-454a-a01c-b22541975d29;Type131
176.431559;-42.727507;fc0bbfff-82f4-4a3c-8a43-2e66a3d7bc7b;Type132
-179.039827;-40.794459;963a511b-0605-4681-ac6b-4cd7e2ea9f5b;Type133
179.616232;-46.930696;f17af58f-7425-4de1-bfe3-4575f5b5415a;Type134
-179.97546;-39.665006;a3cb2e3d-2d84-4ff0-807f-51f857ca7f44;Type135
174.004274;-47.573908;2b80e3bb-0789-4243-a970-307ab67bfd52;Type136
-179.846147;-46.937497;7d1e2fdb-9187-4111-a93a-89c73874c34e;Type137
175.621856;-44.779507;04f2a8d7-21b1-40c6-98e1-e911a47fd72a;Type138
175.82617;-40.764276;64d0bbc5-47c9-4570-910e-57ef392fa55c;Type139
177.627859;-46.136878;ec76e8c2-3988-4140-a85a-b84f0cb59af6;Type140
179.955884;-46.727484;000a570a-13c4-4a0c-8216-5ad4c1ebd39f;Type141
173.629801;-47.970317;49653bcd-7450-4a25-b324-eeabb65cac96;Type142
-178.905186;-45.688067;fcb71db4-e8cb-4cbd-b24e-e3a5cee58b85;Type143
-178.278805;-44.568093;3e3c0902-894d-42c6-b874-983e034babd5;Type144
178.961073;-45.206198;58d530ed-a55c-4410-ada3-3cb24b60b08b;Type145
-179.303505;-42.55393;05622eac-bbf7-4b5f-a48c-e00d9285959d;Type146
-178.062382;-47.986035;427eeaa5-598e-4910-a98f-3970fa5c9ae0;Type147
172.617542;-39.453957;c02ba939-dcde-458f-944c-e0f4929738c1;Type148
179.364479;-47.263491;45047bd2-a058-466d-b97d-1935846cc264;Type149
174.477409;-38.671134;02fb6950-a5db-492b-b86d-e1714df5661b;Type150
173.527206;-45.011054;383f6584-22c5-48b9-912b-c15bd912934d;Type151
172.575109;-47.37895;9fd8c6b8-d51f-4c8b-bdae-47c8f019cdec;Type152
-178.851681;-44.329763;1cb1b094-98c5-4cab-a3c7-42cdcbec3dbe;Type153
179.177018;-47.138863;dcde3ec6-6adc-4b05-b081-1f4930a107ca;Type154
-179.338635;-47.685144;9df39782-25d5-4260-8859-e12b0ce65753;Type155
-178.596289;-47.927972;82503f1f-483c-460f-ab1c-8711cab489c5;Type156
-179.289839;-43.326557;089138af-f4af-4bb8-bc1c-67d2b770e52e;Type157
177.503482;-43.853349;e88401fa-d98e-43bf-a174-5fb129bc34ad;Type158
175.642692;-44.319113;7fa65992-b613-4186-af37-e4b585984c82;Type159
-179.889273;-45.880374;267e5916-80d8-4ca4-83d9-389df277a8d5;Type160
173.348109;-42.471734;13a328ea-b205-4cff-af75-7280b67b9095;Type161
173.37392;-43.17757;893ff0c7-1d01-4d60-9156-9521e215dc89;Type162
173.729597;-45.421531;8b243a33-b93d-4026-8b48-d54ed5975825;Type163
173.124886;-46.00969;dda295f5-63cf-42a4-88d8-17b47f117d38;Type164
174.602951;-38.39219;d271b3dc-a4dd-44a4-ada9-8b97f8d6344c;Type165
-178.128755;-45.114652;0577fd1d-ab9e-4bc7-9e6e-318e96805f66;Type166
-178.614287;-43.502695;e9028b66-4634-48a9-b14a-5fe42c64b7ef;Type167
-178.25469;-45.361087;f16b6b92-9a39-4c66-a09a-630c78df8b1e;Type168
-178.545426;-40.665166;4d681888-f701-4556-9a9b-1d144919d444;Type169
175.163614;-40.040436;7555ac47-f030-4d60-a575-277dc240f521;Type170
178.254888;-39.766324;496784aa-d47c-43c0-a5fa-9668849dca54;Type171
176.132436;-38.593661;c10b84ff-e759-46cc-9079-8697dc05524f;Type172
178.042359;-41.110954;4cd00859-b389-41d2-bcbc-8ef9406ccc77;Type173
173.303804;-43.976948;b0652b2f-899d-43d2-aa45-e490eb52a24d;Type174
175.042561;-42.209034;260717a1-d079-4999-a920-89067895a00a;Type175
179.093816;-41.063345;16f83e32-47d8-4f9f-aff2-e842d8361547;Type176
173.218139;-42.755147;ef88232f-d78f-4a95-a928-df5ffb3a92df;Type177
173.640837;-41.050858;234cf9fc-8d98-4e7d-838b-f34956f60d4e;Type178
-178.75287;-41.295224;a8ee78eb-e7e6-4ecb-81c7-a73743dbb63d;Type179
173.940639;-40.00336;b471f544-1af8-4d72-9e21-0081bbd9695c;Type180
-178.263748;-40.841991;d1fef010-386a-4e7a-8aff-1c50da2b4f97;Type181
179.711905;-40.430792;b249f304-3068-4687-abf6-a8d90b3e8f4e;Type182
172.200783;-42.223982;8fb0e0af-24c5-4710-b14c-3d6a60bbc818;Type183
177.28773;-43.093594;2b0f070a-afe4-45a8-8543-f3ab4f63c923;Type184
176.401341;-41.928752;db292ad5-24a1-4be9-b880-7aa73267a299;Type185
176.226313;-39.831352;4d95831d-6763-4458-9f61-7f88a609d63a;Type186
-179.043988;-42.316872;3eec8fcc-9451-49d8-84c1-5dc384bcea78;Type187
-178.726622;-38.12295;d6eb9955-6c9a-44f0-9d38-404d86a9cfb5;Type188
172.689994;-46.058229;c1bf8830-f3cc-402f-93ce-d156c85eff24;Type189
178.53611;-43.515125;94ed7882-acac-4f63-970b-68aa8d122f43;Type190
172.686506;-40.293454;195c55d2-23d9-4688-9bac-80787f34f4b7;Type191
178.565249;-42.666081;8ff80d92-c606-4218-a45c-269c7ebf2081;Type192
177.791531;-42.333704;bb102a1f-b255-4cc1-be0d-5d70f41ab556;Type193
175.279166;-43.373609;0dace04b-acd1-44d0-944c-72c172d3fec9;Type194
172.998076;-45.56343;987c272b-36b9-4fa8-8646-af8d0169c859;Type195
-179.912296;-44.959465;36572665-30b8-4bff-9b1a-ec33e94844fd;Type196
178.018925;-46.542065;0dd667e7-6851-421f-9453-030513ad6231;Type197
-179.502575;-41.994395;ffc2e703-e257-4451-818f-24032ebb1625;Type198
173.694434;-39.31432;b0a1979e-589c-47dd-8a32-3311de2fa52a;Type199
178.688262;-39.643581;5f2ebdf1-0b71-4f83-afb2-212ce40b7de6;Type200
-179.264679;-46.864047;d3d5707b-1040-464b-9b68-fe37d5b110bc;Type201
173.389625;-42.767444;d44a7448-5d9f-4cd7-bd76-14d236fde41b;Type202
174.710342;-43.126088;43744df1-c7ea-4824-a19d-f174ca748cf9;Type203
178.288841;-46.589312;c40e164c-ca48-4adf-8d7b-15cf0bb01b37;Type204
179.675765;-46.658911;37d46366-cc88-4714-8552-afd57168c7b3;Type205
178.014782;-38.300934;29ae8385-73e8-4cae-8690-47e52057794e;Type206
173.46053;-43.237745;b5d77e90-cbc4-4c74-930d-51d8e869cf05;Type207
178.471503;-43.765906;5b264e3d-328a-48c5-8f99-f868284dd65e;Type208
173.003959;-43.597668;d3ac9420-bf4a-4a66-8be0-13c69b6f14e2;Type209
-178.015514;-45.954391;17131635-b304-4c66-afef-fd10eb8d797f;Type210
173.62724;-42.425608;050ef59f-afba-431d-947a-cb5537771ddb;Type211
177.073171;-45.14884;aec2b64d-830a-4c46-b778-6a68bec6658d;Type212
172.080944;-46.639194;5e4a17c4-bad8-428d-8935-6f0a12204a52;Type213
-178.335796;-45.231622;9af6dc5d-a6c3-4db4-8c4c-38952e921259;Type214
173.379626;-45.049593;4a80117e-2260-457f-acf7-acafac2350ae;Type215
172.247337;-47.412302;e1869917-dd68-4312-b40f-40b55e15a77d;Type216
179.796613;-45.666425;52800bba-e754-4fd5-b2e5-a8b9da8c0e36;Type217
-179.028776;-42.599844;183ac510-829d-4564-8580-8e0cf365a7ce;Type218
175.944294;-42.54605;b942b451-0fa7-4ade-b9f3-bb442e111d56;Type219
174.955954;-46.308663;8e3552f1-d3ca-4517-882f-ce402d4a1657;Type220
-179.66245;-43.619157;6fd9af53-8dea-4698-af36-ef670f92feeb;Type221
176.760806;-46.061922;bec038c4-0b6d-459a-ba64-57a33a5e3767;Type222
179.025753;-46.70099;8b37c51c-415e-48f9-bfa1-474ee433b59e;Type223
-178.002595;-44.674551;d124e340-acc7-431a-bed6-bccaeb3bb4f6;Type224
-178.465898;-46.215169;4526f798-c062-49af-a610-92958f501d8f;Type225
179.681721;-43.904908;221e5f6a-3b09-4f51-b14f-d19550c879a3;Type226
-179.628067;-38.351175;92ddbefd-ac72-43dc-885e-0f32fa2fea4c;Type227
-178.491287;-46.88613;26961bbf-63f3-493a-94d1-bc3ea793558e;Type228
172.159385;-42.115839;a942b30c-81a7-434b-8333-b314c1a3058a;Type229
176.792968;-47.971181;b3ba558f-6293-4fa5-aaae-5a9dae2391ab;Type230
173.746484;-38.058036;5202609b-0fb2-4d0a-8135-f88ea52b3800;Type231
-178.038537;-44.661565;010f669e-7e52-4638-b007-89e87401193a;Type232
-178.548271;-40.911933;40405747-1b0f-4ccb-998d-e646f823395c;Type233
178.965642;-44.318793;55962175-5962-4abb-ae73-fda8ec06c909;Type234
177.262869;-41.939627;13f87541-47b6-4bfa-ba8e-bcf4be0a8082;Type235
172.458038;-46.982447;a03c8e0e-5eb2-42cc-a9af-b18ea8251f89;Type236
-178.910345;-38.687378;803e11b0-680e-4ffb-ada7-9a3c8a9df2e7;Type237
179.236842;-42.396357;b99beaac-c688-4834-b45e-55959ef68fdc;Type238
-179.909646;-38.310838;cf895a62-9106-410a-a371-4d342d3d049c;Type239
176.335053;-44.225839;19abfebb-dad9-4b7f-ab01-3fb88471c6f0;Type240
174.770973;-41.244504;c4669838-df46-4b76-9e00-93c4cb4024d6;Type241
175.416305;-40.120627;26962dd6-a3ac-49cd-a764-c5f8aff6d84f;Type242
174.905977;-40.715467;0b734f70-b9a4-4127-9184-a560edf244bf;Type243
175.961643;-47.401488;c01ef165-f1dd-4002-a04c-46989213e37f;Type244
177.891443;-41.317257;4ba2a859-90f1-47cc-8a3e-509cb35dddbe;Type245
177.294565;-44.912937;14d36e03-d4df-4e74-8b9f-242ea5052fe3;Type246
178.898369;-44.084525;7fbcb494-cf20-49ee-95ba-f1b24da51a8f;Type247
174.634359;-44.986011;56c4f047-2c19-497a-9ecf-ff85da791a85;Type248
173.976615;-43.000885;8f5a309f-19d9-4581-8e06-c63c8aaf6a6a;Type249
173.847281;-40.327261;5778b3f5-982f-4464-a603-1a8b05f71549;Type250
178.359806;-44.655453;7c4e787b-d7bb-4f32-96c4-902191e8af1d;Type251
178.521962;-44.062969;f352699d-dd14-4626-80e8-c4e64b2fd3d7;Type252
175.637054;-39.483451;c31cd222-82c2-404c-bb87-49965bfaf21e;Type253
172.55917;-39.630901;6b92ae7f-71a1-4207-9ef3-ee24e2e56f08;Type254
175.877028;-45.231711;18641dc1-b872-4340-932f-eea741a1d53c;Type255
179.793807;-38.180449;cfe1a4bf-36ae-45e3-a440-5f90fdd9dcf9;Type256
177.693766;-41.614776;4f7a54b0-167d-4a37-b64a-d975370c6d48;Type257
179.170991;-39.962528;3ba9fb22-f01d-45fa-bbd9-5c92396608a1;Type258
-178.07787;-44.132888;84205be4-1f3e-4142-aa68-324c79ce91f9;Type259
176.18209;-45.32307;3f9fa070-294d-4137-94b6-2ba5b89da5cd;Type260
-178.280436;-39.146782;05ca4ff0-5134-4829-aa3c-6bdd2cefa9b1;Type261
172.16893;-47.7171;b5721530-9574-4dd7-88b0-4f86485931a5;Type262
177.722988;-45.824194;03257865-a430-410e-92cf-62b06dbae666;Type263
174.414253;-41.457437;dc342ce9-8711-4dcb-a8b1-5c4e56705309;Type264
174.969284;-41.924334;5e7f293e-cbc6-4705-abcf-fedacff032ed;Type265
179.712548;-45.762274;47ebf8e9-07e6-4850-b2e2-cf00762c5622;Type266
173.92688;-47.582385;4f6a6b00-ad59-4cc6-b2ff-b076fc8ad191;Type267
172.395689;-47.009493;39e8f726-ae3d-42c7-b4b3-63ee3ce5a78a;Type268
173.357411;-39.166058;79b73101-d5c3-4c4b-ad56-54563d5d64f2;Type269
175.647479;-43.100244;5d89cf16-5b50-40d1-ac0d-a250974a2ce5;Type270
172.039342;-43.463123;b6e15956-8fdf-4695-964b-c2edef4444a7;Type271
174.805714;-46.806647;4f2248f3-071d-4da1-a429-b677245f2a67;Type272
177.293256;-41.928108;2691d90e-68db-47a7-9f9b-471f528dd8de;Type273
-179.77829;-39.090659;cc00fc23-5299-49e6-a734-fc718b53df52;Type274
177.842998;-39.139103;28732508-23d3-44ea-82b2-cbc0c67c82f5;Type275
177.076986;-39.232753;9774c9dd-cf26-4c86-9b1d-f9f222e83ca0;Type276
175.490649;-38.700315;b0445eab-6754-4b61-8c11-c5825428fecc;Type277
175.624982;-45.005937;ca9c91b6-f1d4-4a54-b3b8-de07d880e630;Type278
175.768101;-41.923093;ba9d3ec7-5d0e-41e1-b602-cf537ef17afa;Type279
174.79356;-43.653844;6eda636d-8076-47fd-b78d-e0a9c791405f;Type280
177.954847;-40.905509;aea4a3fc-7f86-44c1-abf5-4f65679205a6;Type281
-178.200995;-43.516496;8d81eb42-2b08-48ec-8b7c-4125ad0647a7;Type282
174.107003;-46.360698;c68133b9-c999-4689-9806-bcba03fc0915;Type283
176.458343;-40.623808;0d7b367f-99ea-4ec6-9f89-d42b4dee22e8;Type284
179.641783;-43.296741;a0464290-3640-46be-86a6-798a881e5797;Type285
174.509701;-39.66295;e9042c0f-5d3a-4568-a321-fcbb2a8f9687;Type286
-178.97055;-42.977627;49ba1b04-7bb1-4690-80fa-f80054f07ce3;Type287
-179.186124;-38.354787;ceff0d9b-ba18-4f11-b33e-9eb31caa6664;Type288
179.477186;-39.473789;7fcb27f6-19ed-40c7-859c-8cd0649ebd90;Type289
178.88255;-43.902962;c1379deb-1a04-4f6d-9365-deff0e32e514;Type290
-179.679147;-41.186353;65b13024-f754-414f-87b9-201da0550de9;Type291
172.232668;-44.446644;8a87ca54-94a4-4db2-b258-ab1034d785e6;Type292
179.160741;-43.797963;c9756624-905b-4ae8-aad0-3d85a091c119;Type293
178.926967;-39.587137;eb508b5f-cdf6-400f-8ccc-79c40a7b9062;Type294
179.365524;-39.067183;429f963c-010b-490f-9137-06426e942771;Type295
177.06584;-43.681217;28ca994f-bc2b-4b41-8fe6-88c06b71cdfd;Type296
174.106196;-40.988745;12583ee8-c510-4057-8c6d-db775bc0eee7;Type297
-179.41797;-41.447012;d985ac1f-820c-4778-9327-8df36bf4deea;Type298
173.394348;-42.444163;00445b01-601a-4ade-afe0-ca8a1a34667f;Type299
175.964889;-46.833587;ff242070-f98c-4666-90b9-115eef86bd81;Type300
176.450998;-40.082935;ccc36fd6-6580-4a6b-bb1e-8857c1039f1d;Type301
173.219114;-44.481549;4c68164e-f8e6-487e-b973-eaa832f5cc2e;Type302
178.257547;-40.494052;9a22a1be-d3ac-4a38-b3e4-d36056da2a33;Type303
172.270235;-47.945387;c15db397-3f8f-4364-84b8-86c0d158a1ed;Type304
176.180187;-44.154565;151b146d-71a1-4cee-a551-69f773a9073a;Type305
-179.400279;-42.901228;5013767b-538c-40f7-a620-4465b995b568;Type306
179.463606;-38.328936;8de6fc2b-d8e5-4659-aafc-aeae3133e5de;Type307
-179.226362;-42.020087;708f4812-7dde-4e31-862a-363066b8f030;Type308
176.250837;-45.598509;df1b480a-4ed7-4fe1-b0e4-49a32036ebee;Type309
176.478561;-42.403032;ab297c2b-cbaf-45a9-ab07-18a20a7f1214;Type310
172.449225;-44.30586;8f308749-95f9-422f-89f4-9930a8ce91b8;Type311
179.337735;-42.474474;736be6af-4fce-4849-9c0c-2667e200d97a;Type312
175.271209;-44.677;e25bf23f-3e39-4259-bcf4-cd1ca95d578b;Type313
174.916177;-42.501555;9ed14cd1-c9e1-4ad7-9aec-efc0d85968ff;Type314
173.063183;-45.523538;0a8d8667-3314-4c35-8ae3-393e7767a6ff;Type315
179.131863;-44.741962;c7bc22f0-2942-4c6f-8d30-4e27b43711c6;Type316
172.132148;-41.689227;a66905d3-a45a-4937-9b3d-189e9040c025;Type317
174.362649;-39.034515;ca619d16-fdb2-45c9-8275-02510830a1a1;Type318
174.334242;-43.197598;00c6d843-504a-4380-a264-153b27f7f75a;Type319
179.94449;-45.273281;a15721c7-a4fc-4276-a83a-314aeaa20e0f;Type320
-179.857372;-40.893872;c4cf645e-34a2-4af6-b2d1-43ddbbba945f;Type321
176.75263;-44.918468;4d0e28b0-4165-4780-84ea-6cb4fca13e80;Type322
177.719062;-45.733247;a09cd763-48b9-4f8f-bbf9-ac73d5a3be9b;Type323
-178.452351;-42.605223;84cfc67c-a41d-4877-87f8-d4a47e41accf;Type324
179.77935;-41.873717;c06c4128-d35c-41cf-880a-8f495aab9050;Type325
173.305001;-41.81946;37826bf8-3c09-4d03-98c8-dc3ceed37177;Type326
178.687851;-42.20262;88dba941-56fa-4c45-a01d-053668008d1c;Type327
179.46784;-47.729251;e58d7f1d-fe23-4c32-87a6-063dffb845bf;Type328
178.180716;-39.074528;e0081026-c235-4fec-b93f-072b7afd918d;Type329
176.234739;-40.103886;7c764de3-3bd0-429f-b6ac-91991ef234e7;Type330
